locatie_code;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;grootheid_omschrijving;parameter_code;parameter_omschrijving;hoedanigheid_code;hoedanigheid_omschrijving;compartiment_code;compartiment_omschrijving;eenheid_code;eenheid_omschrijving;typering_code;typering_omschrijving;biotaxon_code;biotaxon_omschrijving;orgaan_code;orgaan_omschrijving;samengestelde_klasse_code;samengestelde_klasse_omschrijving;bemonsterings_soort_code;bemonsterings_apparaat_code;meetapparaat_code;waardebepalings_techniek_code;waardebepalings_methode_code;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;11DClC2e;1,1-dichlooretheen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.05;<;+.500E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;11DClC2e;1,1-dichlooretheen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.5;<;0.500;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;11DClC2e;1,1-dichlooretheen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.05;<;0.0500;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TC1yBen;1,2,3-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TC1yBen;1,2,3-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TC1yBen;1,2,3-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TC1yBen;1,2,3-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClBen;1,2,3-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClBen;1,2,3-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClBen;1,2,3-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClBen;1,2,3-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClC3a;1,2,3-trichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClC3a;1,2,3-trichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClC3a;1,2,3-trichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;123TClC3a;1,2,3-trichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TC1yBen;1,2,4-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TC1yBen;1,2,4-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.02;;+.200E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TC1yBen;1,2,4-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TC1yBen;1,2,4-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TClBen;1,2,4-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TClBen;1,2,4-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TClBen;1,2,4-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;124TClBen;1,2,4-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClBen;1,2-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClBen;1,2-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClBen;1,2-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClBen;1,2-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC2a;1,2-dichloorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC2a;1,2-dichloorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC2a;1,2-dichloorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC2a;1,2-dichloorethaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC3a;1,2-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC3a;1,2-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC3a;1,2-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12DClC3a;1,2-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12xyln;1,2-xyleen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12xyln;1,2-xyleen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12xyln;1,2-xyleen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;12xyln;1,2-xyleen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TC1yBen;1,3,5-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TC1yBen;1,3,5-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TC1yBen;1,3,5-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TC1yBen;1,3,5-trimethylbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TClBen;1,3,5-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.05;<;+.500E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TClBen;1,3,5-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.02;<;+.200E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TClBen;1,3,5-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.2;<;0.200;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;135TClBen;1,3,5-trichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.02;<;0.0200;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClBen;1,3-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClBen;1,3-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClBen;1,3-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClBen;1,3-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClC3a;1,3-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClC3a;1,3-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClC3a;1,3-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;13DClC3a;1,3-dichloorpropaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;14DClBen;1,4-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-01-06;11:55:00;0;2025000334#510TA100'T0001631078#008;2025-01-06 11:55:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;14DClBen;1,4-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-02-03;09:41:00;0;2025001674#510TA100'T0001642034#008;2025-02-03 09:41:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;14DClBen;1,4-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-08-18;12:00:00;0;2025011664#510TA100'T0001707889#008;2025-08-18 12:00:00.0;0.1;<;0.100;Ongecontroleerd;03;NVT;Niet van toepassing
andijk.ijsselmeer;52.750524;5.265018;CONCTTE;(massa)Concentratie;14DClBen;1,4-dichloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;9028;8000;NVT;other:I15680;2025-10-13;08:55:00;0;2025012774#510TA100'T0001719431#008;2025-10-13 08:55:00.0;0.01;<;0.0100;Ongecontroleerd;00;NVT;Niet van toepassing
